id	value
18408	crows
18409	politics
18410	research
18410	companies
18412	jewellery
18414	garden
18415	hunter
18416	nations
18418	taxonomy
18419	potemkin
18420	boredom
18422	community
18422	software
18427	jealous
18429	postcode
18430	pig
18431	bored
18432	lecture
18433	boosting
18434	christian
18436	presentation
18437	captioning
18439	example
18440	real world
18441	audio
18448	died
18453	politics
18455	television
18463	media
18468	retention
18469	language
18470	language
18471	labor
18481	valentine
18483	animals
18492	sketchbook
18494	mongolian
18495	art
18497	children
18498	suppliers
18500	design
18501	famous
18501	people
18502	school
18502	librarian
18503	visualizer
18503	camera
18504	portals
18505	international
18505	school
18506	school
18507	destiny
18509	school
18512	economy
18513	digital
18515	books
18517	school
18518	teacher
18518	resources
18520	graphic
18521	science
18522	literary
18522	criticism
18523	gogol
18524	statue
18525	magic
18525	realism
18526	book
18527	magic
18527	realism
18530	children
18533	historical
18533	fiction
18534	decades
18535	nouns
18536	writing
18537	english
18537	class
18538	character
18538	education
18539	tongue
18539	twisters
18540	hoax
18541	inquiry
18541	learning
18542	famine
18543	empathy
18552	cupcake
18554	contracts
18571	computers
18578	mpeg
18579	deaf
18580	pounds
18590	audio
18594	delegate
18595	image
18596	software
18597	data
18598	music
8598	blog
18599	national
18605	browser
18617	inspiration
18623	tangible
18625	fiddler
18627	digital
18632	gridlock
18633	ideas
18635	schooling
18636	humanism
18638	understanding
18639	compassion
18640	slums
18641	dignity
18642	collectivism
18652	plywood
18654	architecture
18654	humanity
18656	fringe
18657	experience
18658	autodidacts
18659	autodidacts
18664	unstructured
18665	inertia
18666	inertia
18668	santiago
18670	public
18673	education
18674	loneliness
18675	introversion
18676	isolation
18677	cervantes
18680	looping
18681	experiential
18681	learning
18683	standardized
18683	testing
18688	specialization
18692	game
18694	robot
18696	tokyo
18697	democratic
18698	school
18699	competitiveness
18700	segregation
18703	aristocracy
18704	security
18707	education
18711	playgrounds
18712	mobility
18713	nuance
18714	xenophobia
18720	industrial
18721	america
18723	public
18725	public
18727	atmosphere
18728	aerosol
18729	aerosol
18729	architecture
18747	uruguay
18748	volunteer
18758	standardization
18760	bikes
18761	bikes
18762	geographical
18762	engineering
18763	global warming
18764	university
18765	admissions
18773	school
18774	school
18776	school
18778	school
18781	weeds
18782	species
18783	nature
18784	childhood
18790	organisms
18792	pentagram
18796	media
18802	child
18806	school
18808	craft
18809	vocation
18810	blurb
18812	personhood
18819	coffee
18820	conviviality
18821	ventilation
18823	social
18826	media
18827	american
18827	history
18831	radio
18833	footfall
18837	digital
18838	digital
18838	history
18839	digital
18839	artifacts
18840	web
18846	biotechnology
18847	biology
18847	technical
18847	capitalism
18848	hybrids
18849	technical
18849	capitalism
18853	google
18854	gullibility
18855	letters
18856	peripatetic
18857	contribution
18861	social
18863	democracy
18865	shopping
18866	teacher
18866	learner
18868	patience
18870	occupations
18876	privatization
18879	ancient
18879	civilization
18880	concepts
18881	concepts
18882	blog
18883	game
18885	reform
18886	ancient
18890	design
18891	art
18893	social
18894	patterns
18894	recognition
18896	flexibility
18902	taste
18903	website
18903	conversion
18904	computer
18904	programming
18905	education
18907	communication
18907	arts
18909	research
18910	brain
18910	teasers
18911	learning
18912	mysteries
18913	activities
18914	projects
18915	mysteries
18916	broadcasting
18917	resources
18918	resources
18919	college
18919	planning
18920	photo
18920	resources
18921	writing
18922	fiction
18923	extension
18924	gifted
18924	resources
18925	technology
18925	resources
18926	student
18927	crimes
18929	shadow
18932	temperature
18933	summaries
18937	software
18939	collaborative
18939	learning
18940	generator
18941	web
18942	applications
18943	scientific
18947	restaurant
18948	coordinator
18950	study
18951	world
18953	electron
18958	blog
18959	menu
18962	mathematics
18962	generator
18967	mathematics
18969	lake
18973	mobile
18974	specialist
18975	media
18975	specialist
18978	league
18980	liberia
18980	design
18981	liberia
18982	liberia
18986	magazine
18988	school
18992	development
18992	communication
18993	media
18994	fiction
18997	school
18999	liberia
18999	gear
19000	posters
19001	kerning
19003	colour
19005	inspiration
19007	audio
19007	story
19012	workshop
19013	example
19014	news
19019	reportage
19024	software
19025	symposium
19025	university
19026	symposium
19028	e-mail
19029	e-mail
19035	permissions
19037	grouping
19039	reservation
19040	image
19043	stemmer
19044	stemmer
19051	url
19052	read
19055	demand
19062	study
19063	teaching
19065	channels
19066	online
19066	learning
19067	university
19069	learning
19073	training
19083	learning
19084	conferences
19090	blog
19091	teaching
19100	Constructivism
19101	project
19103	community
19104	literature
19105	philosophies
19110	comments
19112	german 
19113	twitter
19114	marvel
19115	gas
19115	spillage
19121	guerrilla
19125	hallucinatory
19126	information
19126	graphic
19130	social
19130	media
19131	social 
19131	network
19132	network
19134	lithuanian
19136	creative
19139	liberty
19140	secession
19141	writing
19142	movie
19143	exact
19144	silent
19145	fragrance
19146	perfume
19147	testament
19150	government
19153	kitchen
19154	purchase
19155	vegetable garden
19163	measurements
19165	cards
19166	religion
19167	atheism
19168	children
19169	humanism
19170	scrubs
19171	web
19172	learning
19176	team
19176	learning
19178	skills
19180	learning
19181	faculty
19185	technology
19186	digital
19188	courses
19189	youth
19190	learning
19195	digital
19195	scholarship
19197	messaging
19199	research
19199	learning
19202	teach
19203	assessment
19204	course
19204	design
19205	blended
19206	teaching
19208	blog
19209	community
19209	college
19210	cheating
19212	developmental
19213	online
19213	success
19214	social
19216	faculty
19217	research
19218	research
19218	virtual
19218	classroom
19220	research
19220	blog
19222	classroom
19224	learn
19225	learning
19227	facilitation
19229	facilitation
19231	facilitating
19233	web
19234	study
19235	study
19235	success
19240	trade
19241	trade
19243	screen
19243	recording
19245	flashcards
19247	reference
19248	education
19249	timetable
19250	survey
19252	digital
19253	web
19253	design
19255	google
19257	photography
19258	strategies
19259	politic
19260	social
19269	password
19269	manager
19270	learning
19272	cited
19273	social
19273	collaboration
19276	song
19277	music
19278	washington
19280	south america
19281	classical music
19284	writing
19285	genius
19286	fertility
19287	gasoline
19288	novels
19290	beverages
19294	official
19297	empowerment
19298	information
19298	graphics
19301	planes
19302	atheist
19305	web
19306	venture
19307	females
19308	calculators
19309	dilution
19311	kindness
19323	video
19323	chat
19327	news
19328	founder
19329	founder
19330	entrepreneurship
19332	company
19334	writers
19336	specials
19337	meritocracy
19338	online
19338	journalism
19339	newspapers
19340	blog
19343	prediction
19343	markets
19344	social
19345	refrence
19347	blog
19347	research
19348	web
19349	chrome
19350	web
19350	aplications
19351	database
19351	journalism
19352	chrome
19353	media
19354	backlash
19360	data
19360	collection
19362	advertisement
19363	application
19364	programming
19365	market
19366	blog
19368	google
19372	magnetic
19372	online
19376	programming
19377	news
19382	algorithm
19383	algorithm
19386	centrality
19387	web
19397	real time
19397	web
19401	programming languages
19405	lecture
19406	insightful
19413	launch
19414	launch
19420	hypertext
19421	karma
19422	performance
19427	schemas
19430	rig
19431	rigging
19433	education
19434	motion
19434	capture
19435	motion
19435	capture
19436	brushes
19437	blender
19438	babylon
19439	references
19444	recompile
19446	calculate
19449	web
19449	design
19453	geographical
19453	reference
19455	prayers
19456	tree
19457	syntactic
19458	morphological
19459	language
19464	certificate
19467	web
19467	design
19477	school
19479	magazine
19481	search
19482	copyright
19487	professional
19487	learning
19487	community
19494	superman
19495	education
19495	reform
19502	valedictorian
19504	design
19507	standardized
19509	citizen
19520	lemur
19521	portuguese
19522	task
19522	management
19523	vandalism
19526	data mining
19527	obscene
19528	research
19531	social
19531	network
19532	information
19532	graphics
19533	seminal
19535	symposium
19542	lodging
19543	sentiment
19543	analysis
19544	media
19544	video
19545	course
19546	network
19546	analysis
19547	food
19548	course
19549	mathematics
19551	election
19552	labour
19553	newspaper
19554	newspaper
19556	british
19556	muslims
19557	jewish
19557	diaspora
19558	indigenous
19558	peoples
19560	verse
19561	video
19562	muslim
19562	women
19563	season
19566	character
19567	character
19568	welfare
19571	female
19573	culture
19574	shopping
19578	child abuse
19579	reproductive
19579	rights
19580	rape
19580	war
19581	sexual harassment
19582	animism
19583	quacks
19587	female
19587	characters
19590	coalition
19591	politics
19593	character
19595	blackface
19596	nazis
19597	sexual harassment
19599	character
19602	culture
19607	news
19608	funny
19609	slash
19611	constitution
19612	social
19614	religion
19614	state
19615	contraception
19616	catholic church
19617	patriarchy
19618	adolescence
19619	tone
19620	abortion
19621	sewing
19622	simplification
19623	apologetics
19624	bible
19624	study
19627	review
19628	artists
19628	books
19629	public
19629	art
19630	benches
19633	gravestone
19634	headstone
19636	camera
19637	eyeglasses
19638	astronomical
19638	clock
19644	sketchbooks
19645	laboratory
19647	faces
19654	blanket
19658	stories
19659	cravings
19661	book
19665	student
19668	museums
19675	etching
19676	colour
19676	theory
19677	colour
19681	computing
19683	guards
19685	photo
19686	photo
19687	book
19688	planners
19689	rings
19690	metals
19696	dinner
19709	camera
19719	study
19724	brains
19728	business
19728	intelligence
19729	information
19739	programming
19745	financial
19746	data
19752	literate
19752	programming
19757	engram
19760	tissue
19761	web
19761	mining
19762	crawling
19765	audience
19768	strata
19771	guy
19772	periodical
19774	schmidt
19775	exabytes
19784	software
19785	software
19791	genomes
19792	variation
19805	longevity
19811	parties
19815	trading
19817	halcyon
19819	regulations
19824	hard drive
19825	data
19825	quality
19828	human
19829	computers
19831	interconnect
19833	himalaya
19834	tibet
19835	mountains
19837	sacred
